block_id,Education,Experience,Position,probability
404,Masters,0-15,Junior,0.5909090909090909
404,Masters,15-30+,Junior,0.10909090909090909
404,PhD,0-15,Junior,0.25324675324675333
404,PhD,15-30+,Junior,0.04675324675324676
405,Masters,0-15,Senior,0.590909090909091
405,Masters,15-30+,Senior,0.10909090909090909
405,PhD,0-15,Senior,0.2532467532467533
405,PhD,15-30+,Senior,0.046753246753246755
406,Masters,0-15,Junior,1.0
407,Masters,15-30+,Senior,0.7
407,PhD,15-30+,Senior,0.3
408,Masters,0-15,Manager,0.5909090909090908
408,Masters,15-30+,Manager,0.10909090909090907
408,PhD,0-15,Manager,0.2532467532467533
408,PhD,15-30+,Manager,0.04675324675324676
409,Masters,0-15,Manager,0.5909090909090907
409,Masters,15-30+,Manager,0.10909090909090907
409,PhD,0-15,Manager,0.2532467532467532
409,PhD,15-30+,Manager,0.046753246753246755
410,Masters,0-15,Senior,1.0
411,Masters,0-15,Senior,0.8441558441558441
411,Masters,15-30+,Senior,0.15584415584415584
412,PhD,0-15,Senior,1.0
413,Masters,0-15,Junior,0.7
413,PhD,0-15,Junior,0.30000000000000004
414,Masters,0-15,Junior,0.8441558441558441
414,Masters,15-30+,Junior,0.15584415584415584
415,Masters,15-30+,Junior,0.6999999999999998
415,PhD,15-30+,Junior,0.30000000000000004
416,Masters,0-15,Senior,1.0
417,Masters,0-15,Senior,0.7
417,PhD,0-15,Senior,0.3
418,Masters,15-30+,Senior,0.7
418,PhD,15-30+,Senior,0.3
419,Masters,0-15,Junior,0.8441558441558441
419,Masters,15-30+,Junior,0.15584415584415584
420,PhD,0-15,Senior,1.0
421,Masters,0-15,Senior,1.0
422,PhD,15-30+,Manager,1.0
423,Masters,0-15,Senior,1.0
424,Masters,0-15,Junior,0.7
424,PhD,0-15,Junior,0.3000000000000001
425,Masters,0-15,Junior,0.7
425,PhD,0-15,Junior,0.3000000000000001
426,Masters,0-15,Manager,1.0
427,Masters,0-15,Senior,0.7000000000000001
427,PhD,0-15,Senior,0.30000000000000004
428,Masters,15-30+,Senior,0.7
428,PhD,15-30+,Senior,0.3
429,Masters,0-15,Junior,0.7
429,PhD,0-15,Junior,0.3000000000000001
430,Masters,0-15,Junior,1.0
431,Masters,0-15,Senior,1.0
432,Masters,0-15,Junior,0.8441558441558441
432,Masters,15-30+,Junior,0.15584415584415584
433,Masters,0-15,Senior,1.0
434,Masters,0-15,Senior,1.0
435,PhD,15-30+,Manager,1.0
436,Masters,0-15,Manager,0.5909090909090908
436,Masters,15-30+,Manager,0.10909090909090907
436,PhD,0-15,Manager,0.2532467532467533
436,PhD,15-30+,Manager,0.04675324675324676
437,PhD,0-15,Junior,0.8441558441558441
437,PhD,15-30+,Junior,0.15584415584415584
438,Masters,0-15,Junior,0.5909090909090908
438,Masters,15-30+,Junior,0.10909090909090907
438,PhD,0-15,Junior,0.2532467532467533
438,PhD,15-30+,Junior,0.046753246753246755
439,Masters,0-15,Senior,1.0
440,Masters,15-30+,Senior,1.0
441,Masters,0-15,Junior,1.0
442,PhD,0-15,Manager,1.0
443,Masters,0-15,Senior,0.7
443,PhD,0-15,Senior,0.3
444,Masters,0-15,Manager,0.8441558441558441
444,Masters,15-30+,Manager,0.15584415584415584
445,Masters,0-15,Senior,1.0
446,Masters,15-30+,Senior,1.0
447,Masters,15-30+,Senior,1.0
448,Masters,15-30+,Senior,1.0
449,Masters,15-30+,Senior,1.0
450,Masters,15-30+,Junior,1.0
451,Masters,15-30+,Manager,1.0000000000000002
452,Masters,15-30+,Senior,0.7
452,PhD,15-30+,Senior,0.3
453,Masters,0-15,Senior,1.0
454,Masters,15-30+,Senior,1.0
455,Masters,0-15,Junior,1.0
456,Masters,0-15,Junior,0.5909090909090908
456,Masters,15-30+,Junior,0.10909090909090907
456,PhD,0-15,Junior,0.2532467532467533
456,PhD,15-30+,Junior,0.046753246753246755
457,Masters,0-15,Senior,0.7000000000000001
457,PhD,0-15,Senior,0.3
458,Masters,0-15,Senior,1.0
459,Masters,15-30+,Senior,1.0
460,Masters,0-15,Junior,0.5909090909090908
460,Masters,15-30+,Junior,0.10909090909090907
460,PhD,0-15,Junior,0.2532467532467533
460,PhD,15-30+,Junior,0.046753246753246755
461,Masters,15-30+,Junior,0.7
461,PhD,15-30+,Junior,0.30000000000000004
462,Masters,0-15,Senior,0.8441558441558441
462,Masters,15-30+,Senior,0.15584415584415584
463,Masters,0-15,Manager,0.7
463,PhD,0-15,Manager,0.30000000000000004
464,Masters,0-15,Senior,0.5909090909090909
464,Masters,15-30+,Senior,0.10909090909090907
464,PhD,0-15,Senior,0.2532467532467532
464,PhD,15-30+,Senior,0.046753246753246755
465,Masters,0-15,Junior,0.5909090909090908
465,Masters,15-30+,Junior,0.10909090909090907
465,PhD,0-15,Junior,0.2532467532467533
465,PhD,15-30+,Junior,0.046753246753246755
466,Masters,0-15,Junior,0.7
466,PhD,0-15,Junior,0.3000000000000001
467,Masters,15-30+,Manager,0.7
467,PhD,15-30+,Manager,0.30000000000000004
468,PhD,0-15,Senior,1.0
469,Masters,0-15,Junior,0.5909090909090909
469,Masters,15-30+,Junior,0.10909090909090909
469,PhD,0-15,Junior,0.25324675324675333
469,PhD,15-30+,Junior,0.04675324675324676
470,Masters,15-30+,Senior,1.0
471,PhD,0-15,Senior,1.0
472,Masters,0-15,Junior,0.7
472,PhD,0-15,Junior,0.3000000000000001
473,Masters,15-30+,Senior,0.7
473,PhD,15-30+,Senior,0.3
474,Masters,15-30+,Junior,0.7
474,PhD,15-30+,Junior,0.30000000000000004
475,Masters,15-30+,Manager,0.7
475,PhD,15-30+,Manager,0.30000000000000004
476,Masters,0-15,Junior,0.5909090909090908
476,Masters,15-30+,Junior,0.10909090909090907
476,PhD,0-15,Junior,0.2532467532467533
476,PhD,15-30+,Junior,0.046753246753246755
477,Masters,0-15,Junior,0.7
477,PhD,0-15,Junior,0.3000000000000001
478,Masters,15-30+,Manager,0.7
478,PhD,15-30+,Manager,0.3000000000000001
479,Masters,0-15,Manager,0.8441558441558442
479,Masters,15-30+,Manager,0.15584415584415584
480,PhD,0-15,Senior,1.0
481,Masters,0-15,Senior,1.0
482,Masters,0-15,Senior,0.7
482,PhD,0-15,Senior,0.30000000000000004
483,Masters,15-30+,Senior,1.0
484,Masters,0-15,Senior,1.0
485,PhD,0-15,Manager,0.8441558441558441
485,PhD,15-30+,Manager,0.15584415584415584
486,Masters,0-15,Senior,0.8441558441558441
486,Masters,15-30+,Senior,0.15584415584415584
487,Masters,0-15,Senior,0.7000000000000001
487,PhD,0-15,Senior,0.30000000000000004
488,Masters,0-15,Senior,0.7
488,PhD,0-15,Senior,0.3
489,Masters,15-30+,Manager,0.7
489,PhD,15-30+,Manager,0.3000000000000001
490,Masters,0-15,Junior,0.8441558441558441
490,Masters,15-30+,Junior,0.15584415584415584
491,Masters,0-15,Senior,0.8441558441558442
491,Masters,15-30+,Senior,0.15584415584415584
492,Masters,0-15,Senior,0.8441558441558441
492,Masters,15-30+,Senior,0.15584415584415587
493,Masters,15-30+,Senior,0.7
493,PhD,15-30+,Senior,0.30000000000000004
494,PhD,0-15,Manager,0.8441558441558442
494,PhD,15-30+,Manager,0.15584415584415584
495,Masters,15-30+,Manager,0.6999999999999998
495,PhD,15-30+,Manager,0.30000000000000004
496,Masters,15-30+,Senior,1.0
497,Masters,15-30+,Senior,1.0
498,PhD,0-15,Senior,1.0
499,Masters,0-15,Junior,1.0
500,Masters,0-15,Junior,0.7
500,PhD,0-15,Junior,0.3000000000000001
501,Masters,0-15,Manager,1.0
502,PhD,15-30+,Senior,1.0
503,Masters,0-15,Junior,1.0
504,Masters,0-15,Senior,0.8441558441558441
504,Masters,15-30+,Senior,0.15584415584415584
505,PhD,15-30+,Manager,1.0
506,Masters,0-15,Junior,1.0
507,PhD,0-15,Manager,0.8441558441558441
507,PhD,15-30+,Manager,0.15584415584415584
508,Masters,0-15,Manager,0.5909090909090907
508,Masters,15-30+,Manager,0.10909090909090907
508,PhD,0-15,Manager,0.2532467532467532
508,PhD,15-30+,Manager,0.046753246753246755
509,Masters,0-15,Senior,0.8441558441558442
509,Masters,15-30+,Senior,0.15584415584415584
510,Masters,0-15,Senior,0.8441558441558442
510,Masters,15-30+,Senior,0.15584415584415584
511,Masters,0-15,Junior,0.8441558441558441
511,Masters,15-30+,Junior,0.15584415584415584
512,PhD,0-15,Senior,1.0
513,Masters,0-15,Senior,1.0
514,PhD,15-30+,Senior,1.0
515,Masters,0-15,Senior,0.7000000000000001
515,PhD,0-15,Senior,0.30000000000000004
516,Masters,0-15,Senior,1.0
517,Masters,0-15,Junior,1.0
518,Masters,0-15,Senior,0.8441558441558441
518,Masters,15-30+,Senior,0.15584415584415587
519,Masters,0-15,Junior,0.5909090909090908
519,Masters,15-30+,Junior,0.10909090909090907
519,PhD,0-15,Junior,0.2532467532467533
519,PhD,15-30+,Junior,0.046753246753246755
520,Masters,15-30+,Senior,0.7
520,PhD,15-30+,Senior,0.3
521,Masters,0-15,Junior,1.0
522,Masters,0-15,Senior,1.0
523,Masters,0-15,Senior,0.5909090909090909
523,Masters,15-30+,Senior,0.10909090909090907
523,PhD,0-15,Senior,0.2532467532467532
523,PhD,15-30+,Senior,0.046753246753246755
524,Masters,0-15,Junior,0.8441558441558441
524,Masters,15-30+,Junior,0.15584415584415584
525,Masters,0-15,Junior,1.0
526,Masters,15-30+,Senior,1.0
527,Masters,15-30+,Senior,0.7
527,PhD,15-30+,Senior,0.3
528,Masters,0-15,Senior,1.0
529,Masters,15-30+,Senior,0.7
529,PhD,15-30+,Senior,0.3
530,Masters,0-15,Senior,1.0
531,Masters,0-15,Junior,0.5909090909090909
531,Masters,15-30+,Junior,0.1090909090909091
531,PhD,0-15,Junior,0.25324675324675333
531,PhD,15-30+,Junior,0.04675324675324676
532,Masters,15-30+,Senior,0.7
532,PhD,15-30+,Senior,0.30000000000000004
533,PhD,0-15,Manager,0.8441558441558441
533,PhD,15-30+,Manager,0.15584415584415584
534,Masters,0-15,Senior,0.8441558441558442
534,Masters,15-30+,Senior,0.15584415584415584
535,PhD,0-15,Senior,0.8441558441558442
535,PhD,15-30+,Senior,0.15584415584415584
536,Masters,15-30+,Senior,0.7
536,PhD,15-30+,Senior,0.30000000000000004
537,Masters,0-15,Senior,0.590909090909091
537,Masters,15-30+,Senior,0.10909090909090909
537,PhD,0-15,Senior,0.2532467532467533
537,PhD,15-30+,Senior,0.046753246753246755
538,Masters,15-30+,Senior,1.0
539,Masters,15-30+,Manager,1.0
540,Masters,0-15,Senior,0.8441558441558441
540,Masters,15-30+,Senior,0.15584415584415584
541,Masters,0-15,Manager,0.6999999999999998
541,PhD,0-15,Manager,0.30000000000000004
542,Masters,0-15,Senior,0.8441558441558442
542,Masters,15-30+,Senior,0.15584415584415584
543,Masters,0-15,Junior,0.5909090909090908
543,Masters,15-30+,Junior,0.10909090909090907
543,PhD,0-15,Junior,0.2532467532467533
543,PhD,15-30+,Junior,0.046753246753246755
544,Masters,15-30+,Manager,1.0000000000000002
545,Masters,0-15,Senior,0.8441558441558441
545,Masters,15-30+,Senior,0.15584415584415584
546,Masters,0-15,Junior,0.5909090909090908
546,Masters,15-30+,Junior,0.10909090909090907
546,PhD,0-15,Junior,0.2532467532467533
546,PhD,15-30+,Junior,0.046753246753246755
547,Masters,15-30+,Manager,1.0
548,Masters,15-30+,Manager,1.0000000000000002
549,Masters,0-15,Junior,1.0
550,Masters,0-15,Manager,1.0
551,Masters,0-15,Junior,1.0
552,Masters,0-15,Senior,1.0
553,Masters,0-15,Senior,0.7
553,PhD,0-15,Senior,0.3
554,Masters,0-15,Senior,1.0
555,Masters,0-15,Manager,1.0
556,Masters,0-15,Junior,0.8441558441558441
556,Masters,15-30+,Junior,0.15584415584415584
557,Masters,0-15,Senior,1.0
558,PhD,15-30+,Senior,1.0
559,Masters,15-30+,Senior,0.7
559,PhD,15-30+,Senior,0.3
560,Masters,0-15,Senior,0.5909090909090909
560,Masters,15-30+,Senior,0.10909090909090906
560,PhD,0-15,Senior,0.2532467532467532
560,PhD,15-30+,Senior,0.046753246753246755
561,Masters,0-15,Senior,0.5909090909090909
561,Masters,15-30+,Senior,0.10909090909090907
561,PhD,0-15,Senior,0.2532467532467532
561,PhD,15-30+,Senior,0.046753246753246755
562,Masters,0-15,Junior,1.0
563,Masters,0-15,Junior,0.7
563,PhD,0-15,Junior,0.30000000000000004
564,Masters,15-30+,Manager,0.6999999999999998
564,PhD,15-30+,Manager,0.30000000000000004
565,Masters,15-30+,Senior,1.0
566,Masters,0-15,Junior,0.7
566,PhD,0-15,Junior,0.3000000000000001
567,Masters,0-15,Junior,0.8441558441558441
567,Masters,15-30+,Junior,0.15584415584415584
568,Masters,0-15,Junior,0.8441558441558441
568,Masters,15-30+,Junior,0.15584415584415584
569,Masters,0-15,Senior,0.8441558441558441
569,Masters,15-30+,Senior,0.15584415584415584
570,Masters,15-30+,Senior,1.0
571,Masters,15-30+,Senior,0.7
571,PhD,15-30+,Senior,0.30000000000000004
572,Masters,15-30+,Senior,0.7
572,PhD,15-30+,Senior,0.30000000000000004
573,Masters,15-30+,Senior,0.7
573,PhD,15-30+,Senior,0.30000000000000004
574,Masters,0-15,Junior,1.0
575,PhD,15-30+,Senior,1.0
576,Masters,15-30+,Manager,1.0
577,Masters,15-30+,Senior,1.0
578,Masters,0-15,Senior,1.0
579,Masters,15-30+,Senior,0.7
579,PhD,15-30+,Senior,0.3
580,Masters,15-30+,Junior,0.7
580,PhD,15-30+,Junior,0.30000000000000004
581,Masters,0-15,Senior,0.7
581,PhD,0-15,Senior,0.3
582,PhD,0-15,Junior,1.0
583,Masters,15-30+,Senior,1.0
584,Masters,0-15,Senior,0.8441558441558441
584,Masters,15-30+,Senior,0.15584415584415584
585,PhD,0-15,Senior,1.0
586,Masters,0-15,Senior,1.0
587,Masters,0-15,Senior,1.0
588,PhD,0-15,Senior,0.8441558441558442
588,PhD,15-30+,Senior,0.15584415584415584
589,Masters,0-15,Manager,0.6999999999999998
589,PhD,0-15,Manager,0.30000000000000004
590,Masters,0-15,Senior,0.7
590,PhD,0-15,Senior,0.3
591,PhD,0-15,Senior,0.8441558441558442
591,PhD,15-30+,Senior,0.15584415584415584
592,Masters,15-30+,Senior,1.0
593,Masters,0-15,Junior,0.5909090909090908
593,Masters,15-30+,Junior,0.10909090909090907
593,PhD,0-15,Junior,0.2532467532467533
593,PhD,15-30+,Junior,0.046753246753246755
594,Masters,0-15,Senior,0.8441558441558441
594,Masters,15-30+,Senior,0.15584415584415584
595,Masters,0-15,Manager,1.0
596,Masters,0-15,Senior,1.0
597,Masters,0-15,Junior,0.7
597,PhD,0-15,Junior,0.3000000000000001
598,Masters,0-15,Senior,0.590909090909091
598,Masters,15-30+,Senior,0.10909090909090909
598,PhD,0-15,Senior,0.2532467532467533
598,PhD,15-30+,Senior,0.046753246753246755
599,PhD,15-30+,Senior,1.0
600,Masters,15-30+,Senior,1.0
601,Masters,0-15,Senior,1.0
602,Masters,15-30+,Manager,1.0
603,Masters,0-15,Junior,0.7
603,PhD,0-15,Junior,0.3000000000000001
604,Masters,0-15,Junior,1.0
605,Masters,15-30+,Senior,1.0
606,Masters,0-15,Senior,0.7
606,PhD,0-15,Senior,0.3
607,Masters,15-30+,Manager,1.0
608,Masters,15-30+,Junior,0.7
608,PhD,15-30+,Junior,0.30000000000000004
609,Masters,0-15,Senior,0.8441558441558441
609,Masters,15-30+,Senior,0.15584415584415587
610,Masters,0-15,Manager,0.7
610,PhD,0-15,Manager,0.30000000000000004
611,Masters,0-15,Manager,1.0
612,Masters,15-30+,Senior,1.0
613,PhD,0-15,Senior,1.0
614,Masters,15-30+,Junior,1.0
615,Masters,0-15,Senior,0.8441558441558441
615,Masters,15-30+,Senior,0.15584415584415584
616,Masters,15-30+,Senior,0.7
616,PhD,15-30+,Senior,0.30000000000000004
617,Masters,0-15,Senior,1.0
618,Masters,15-30+,Manager,0.6999999999999998
618,PhD,15-30+,Manager,0.30000000000000004
619,Masters,0-15,Senior,1.0
620,Masters,0-15,Senior,0.5909090909090909
620,Masters,15-30+,Senior,0.10909090909090906
620,PhD,0-15,Senior,0.2532467532467532
620,PhD,15-30+,Senior,0.046753246753246755
621,Masters,0-15,Senior,1.0
622,Masters,0-15,Senior,0.8441558441558442
622,Masters,15-30+,Senior,0.15584415584415584
623,Masters,0-15,Manager,1.0
624,Masters,0-15,Senior,0.8441558441558441
624,Masters,15-30+,Senior,0.15584415584415584
625,Masters,0-15,Junior,1.0
626,Masters,0-15,Senior,0.7
626,PhD,0-15,Senior,0.3
627,Masters,15-30+,Manager,0.7
627,PhD,15-30+,Manager,0.3000000000000001
628,Masters,0-15,Junior,0.5909090909090908
628,Masters,15-30+,Junior,0.10909090909090907
628,PhD,0-15,Junior,0.2532467532467533
628,PhD,15-30+,Junior,0.046753246753246755
629,Masters,0-15,Senior,1.0
630,Masters,0-15,Junior,0.8441558441558441
630,Masters,15-30+,Junior,0.15584415584415584
631,Masters,0-15,Junior,1.0
632,Masters,0-15,Junior,0.7
632,PhD,0-15,Junior,0.3000000000000001
633,Masters,0-15,Manager,0.8441558441558441
633,Masters,15-30+,Manager,0.15584415584415584
634,Masters,15-30+,Senior,1.0
635,Masters,15-30+,Senior,1.0
636,PhD,0-15,Manager,0.8441558441558442
636,PhD,15-30+,Manager,0.15584415584415584
637,Masters,0-15,Senior,1.0
638,PhD,15-30+,Senior,1.0
639,Masters,0-15,Senior,0.7
639,PhD,0-15,Senior,0.3
640,Masters,0-15,Manager,1.0
641,Masters,15-30+,Senior,0.7
641,PhD,15-30+,Senior,0.30000000000000004
642,Masters,15-30+,Manager,1.0
643,Masters,0-15,Junior,0.7
643,PhD,0-15,Junior,0.3000000000000001
644,Masters,15-30+,Senior,0.7
644,PhD,15-30+,Senior,0.3
645,Masters,0-15,Senior,0.7000000000000001
645,PhD,0-15,Senior,0.3
646,Masters,15-30+,Senior,1.0
647,Masters,0-15,Senior,0.8441558441558441
647,Masters,15-30+,Senior,0.15584415584415584
648,Masters,0-15,Manager,0.8441558441558441
648,Masters,15-30+,Manager,0.15584415584415584
649,Masters,15-30+,Junior,0.6999999999999998
649,PhD,15-30+,Junior,0.30000000000000004
650,Masters,0-15,Senior,0.7
650,PhD,0-15,Senior,0.3
651,PhD,0-15,Senior,1.0
652,Masters,0-15,Senior,0.5909090909090909
652,Masters,15-30+,Senior,0.10909090909090907
652,PhD,0-15,Senior,0.2532467532467532
652,PhD,15-30+,Senior,0.046753246753246755
653,PhD,15-30+,Senior,1.0
654,PhD,15-30+,Senior,1.0
655,Masters,0-15,Junior,0.7
655,PhD,0-15,Junior,0.3000000000000001
656,Masters,0-15,Junior,1.0
657,PhD,0-15,Senior,0.8441558441558442
657,PhD,15-30+,Senior,0.15584415584415584
658,Masters,15-30+,Junior,0.6999999999999998
658,PhD,15-30+,Junior,0.30000000000000004
659,Masters,0-15,Senior,0.8441558441558441
659,Masters,15-30+,Senior,0.15584415584415587
660,Masters,15-30+,Manager,1.0
661,Masters,0-15,Manager,1.0
662,Masters,0-15,Junior,0.7
662,PhD,0-15,Junior,0.30000000000000004
663,Masters,0-15,Senior,1.0
664,Masters,0-15,Manager,0.6999999999999998
664,PhD,0-15,Manager,0.30000000000000004
665,Masters,15-30+,Junior,1.0
666,Masters,15-30+,Senior,1.0
667,PhD,0-15,Manager,1.0
668,Masters,0-15,Senior,0.8441558441558441
668,Masters,15-30+,Senior,0.15584415584415584
669,Masters,15-30+,Senior,1.0
670,Masters,15-30+,Senior,0.7
670,PhD,15-30+,Senior,0.3
671,Masters,0-15,Senior,1.0
672,Masters,15-30+,Manager,0.7
672,PhD,15-30+,Manager,0.30000000000000004
673,Masters,15-30+,Senior,0.7
673,PhD,15-30+,Senior,0.30000000000000004
674,Masters,0-15,Senior,0.7
674,PhD,0-15,Senior,0.30000000000000004
675,Masters,15-30+,Junior,0.7
675,PhD,15-30+,Junior,0.30000000000000004
676,Masters,0-15,Junior,0.8441558441558441
676,Masters,15-30+,Junior,0.15584415584415584
677,Masters,15-30+,Senior,1.0
678,Masters,0-15,Senior,0.5909090909090909
678,Masters,15-30+,Senior,0.10909090909090906
678,PhD,0-15,Senior,0.2532467532467532
678,PhD,15-30+,Senior,0.046753246753246755
679,Masters,0-15,Senior,0.7000000000000001
679,PhD,0-15,Senior,0.30000000000000004
680,Masters,15-30+,Senior,0.7
680,PhD,15-30+,Senior,0.30000000000000004
681,PhD,0-15,Senior,1.0
682,Masters,0-15,Senior,0.8441558441558441
682,Masters,15-30+,Senior,0.15584415584415584
683,Masters,0-15,Senior,0.7
683,PhD,0-15,Senior,0.30000000000000004
684,Masters,0-15,Junior,1.0
685,Masters,15-30+,Manager,0.6999999999999998
685,PhD,15-30+,Manager,0.30000000000000004
686,Masters,15-30+,Senior,1.0
687,PhD,0-15,Senior,1.0
688,Masters,15-30+,Senior,0.7
688,PhD,15-30+,Senior,0.3
689,Masters,0-15,Senior,0.7
689,PhD,0-15,Senior,0.3
690,Masters,15-30+,Manager,1.0
691,Masters,0-15,Senior,1.0
692,Masters,0-15,Manager,1.0
693,Masters,0-15,Junior,0.7
693,PhD,0-15,Junior,0.3000000000000001
694,PhD,0-15,Senior,1.0
695,Masters,15-30+,Senior,0.7
695,PhD,15-30+,Senior,0.3
696,Masters,15-30+,Manager,1.0000000000000002
697,Masters,0-15,Manager,0.6999999999999998
697,PhD,0-15,Manager,0.30000000000000004
698,Masters,0-15,Junior,0.5909090909090908
698,Masters,15-30+,Junior,0.10909090909090907
698,PhD,0-15,Junior,0.2532467532467533
698,PhD,15-30+,Junior,0.046753246753246755
699,PhD,15-30+,Manager,1.0
700,Masters,0-15,Senior,0.7
700,PhD,0-15,Senior,0.30000000000000004
701,Masters,0-15,Senior,0.8441558441558442
701,Masters,15-30+,Senior,0.15584415584415584
702,PhD,0-15,Senior,0.8441558441558441
702,PhD,15-30+,Senior,0.15584415584415584
703,Masters,0-15,Senior,0.7
703,PhD,0-15,Senior,0.3
704,Masters,0-15,Senior,1.0
705,PhD,0-15,Senior,0.8441558441558442
705,PhD,15-30+,Senior,0.15584415584415587
706,PhD,0-15,Junior,0.8441558441558442
706,PhD,15-30+,Junior,0.15584415584415584
707,Masters,15-30+,Senior,1.0
708,Masters,0-15,Senior,0.590909090909091
708,Masters,15-30+,Senior,0.10909090909090909
708,PhD,0-15,Senior,0.2532467532467533
708,PhD,15-30+,Senior,0.046753246753246755
709,PhD,15-30+,Manager,1.0
710,Masters,0-15,Senior,0.590909090909091
710,Masters,15-30+,Senior,0.10909090909090909
710,PhD,0-15,Senior,0.2532467532467533
710,PhD,15-30+,Senior,0.046753246753246755
711,Masters,15-30+,Senior,1.0
712,Masters,0-15,Junior,0.7
712,PhD,0-15,Junior,0.3000000000000001
713,Masters,15-30+,Manager,1.0000000000000002
714,Masters,0-15,Senior,1.0
715,Masters,15-30+,Manager,1.0
716,Masters,0-15,Junior,1.0
717,PhD,15-30+,Manager,1.0
718,Masters,0-15,Junior,0.7
718,PhD,0-15,Junior,0.3000000000000001
719,Masters,0-15,Manager,0.8441558441558441
719,Masters,15-30+,Manager,0.15584415584415584
720,Masters,15-30+,Senior,1.0
721,PhD,15-30+,Manager,1.0
722,PhD,0-15,Manager,1.0
723,Masters,0-15,Junior,0.8441558441558441
