block_id,eid,Education,Experience,Position,probability
387,387,Masters,0-15,Senior,1.0
388,388,Masters,0-15,Senior,0.844155844155844
388,388,Masters,15-30+,Senior,0.155844155844156
389,389,PhD,0-15,Senior,1.0
390,390,Masters,15-30+,Manager,1.0
391,391,Masters,15-30+,Senior,1.0
392,392,Masters,0-15,Senior,1.0
393,393,Masters,0-15,Junior,0.7
393,393,PhD,0-15,Junior,0.3
394,394,PhD,15-30+,Manager,1.0
395,395,Masters,0-15,Senior,1.0
396,396,Masters,0-15,Senior,0.844155844155844
396,396,Masters,15-30+,Senior,0.155844155844156
397,397,Masters,15-30+,Senior,0.7
397,397,PhD,15-30+,Senior,0.3
398,398,Masters,0-15,Senior,0.844155844155844
398,398,Masters,15-30+,Senior,0.155844155844156
399,399,PhD,0-15,Senior,1.0
400,400,PhD,0-15,Senior,1.0
401,401,PhD,0-15,Manager,0.844155844155844
401,401,PhD,15-30+,Manager,0.155844155844156
402,402,PhD,0-15,Manager,0.844155844155844
402,402,PhD,15-30+,Manager,0.155844155844156
403,403,Masters,0-15,Junior,0.590909090909091
403,403,Masters,15-30+,Junior,0.109090909090909
403,403,PhD,0-15,Junior,0.253246753246753
403,403,PhD,15-30+,Junior,0.0467532467532468
404,404,Masters,0-15,Junior,0.590909090909091
404,404,Masters,15-30+,Junior,0.109090909090909
404,404,PhD,0-15,Junior,0.253246753246753
404,404,PhD,15-30+,Junior,0.0467532467532468
405,405,Masters,0-15,Senior,0.590909090909091
405,405,Masters,15-30+,Senior,0.109090909090909
405,405,PhD,0-15,Senior,0.253246753246753
405,405,PhD,15-30+,Senior,0.0467532467532468
406,406,Masters,0-15,Junior,1.0
407,407,Masters,15-30+,Senior,0.7
407,407,PhD,15-30+,Senior,0.3
408,408,Masters,0-15,Manager,0.590909090909091
408,408,Masters,15-30+,Manager,0.109090909090909
408,408,PhD,0-15,Manager,0.253246753246753
408,408,PhD,15-30+,Manager,0.0467532467532468
409,409,Masters,0-15,Manager,0.590909090909091
409,409,Masters,15-30+,Manager,0.109090909090909
409,409,PhD,0-15,Manager,0.253246753246753
409,409,PhD,15-30+,Manager,0.0467532467532468
410,410,Masters,0-15,Senior,1.0
411,411,Masters,0-15,Senior,0.844155844155844
411,411,Masters,15-30+,Senior,0.155844155844156
412,412,PhD,0-15,Senior,1.0
413,413,Masters,0-15,Junior,0.7
413,413,PhD,0-15,Junior,0.3
414,414,Masters,0-15,Junior,0.844155844155844
414,414,Masters,15-30+,Junior,0.155844155844156
415,415,Masters,15-30+,Junior,0.7
415,415,PhD,15-30+,Junior,0.3
416,416,Masters,0-15,Senior,1.0
417,417,Masters,0-15,Senior,0.7
417,417,PhD,0-15,Senior,0.3
418,418,Masters,15-30+,Senior,0.7
418,418,PhD,15-30+,Senior,0.3
419,419,Masters,0-15,Junior,0.844155844155844
419,419,Masters,15-30+,Junior,0.155844155844156
420,420,PhD,0-15,Senior,1.0
421,421,Masters,0-15,Senior,1.0
422,422,PhD,15-30+,Manager,1.0
423,423,Masters,0-15,Senior,1.0
424,424,Masters,0-15,Junior,0.7
424,424,PhD,0-15,Junior,0.3
425,425,Masters,0-15,Junior,0.7
425,425,PhD,0-15,Junior,0.3
426,426,Masters,0-15,Manager,1.0
427,427,Masters,0-15,Senior,0.7
427,427,PhD,0-15,Senior,0.3
428,428,Masters,15-30+,Senior,0.7
428,428,PhD,15-30+,Senior,0.3
429,429,Masters,0-15,Junior,0.7
429,429,PhD,0-15,Junior,0.3
430,430,Masters,0-15,Junior,1.0
431,431,Masters,0-15,Senior,1.0
432,432,Masters,0-15,Junior,0.844155844155844
432,432,Masters,15-30+,Junior,0.155844155844156
433,433,Masters,0-15,Senior,1.0
434,434,Masters,0-15,Senior,1.0
435,435,PhD,15-30+,Manager,1.0
436,436,Masters,0-15,Manager,0.590909090909091
436,436,Masters,15-30+,Manager,0.109090909090909
436,436,PhD,0-15,Manager,0.253246753246753
436,436,PhD,15-30+,Manager,0.0467532467532468
437,437,PhD,0-15,Junior,0.844155844155844
437,437,PhD,15-30+,Junior,0.155844155844156
438,438,Masters,0-15,Junior,0.590909090909091
438,438,Masters,15-30+,Junior,0.109090909090909
438,438,PhD,0-15,Junior,0.253246753246753
438,438,PhD,15-30+,Junior,0.0467532467532468
439,439,Masters,0-15,Senior,1.0
440,440,Masters,15-30+,Senior,1.0
441,441,Masters,0-15,Junior,1.0
442,442,PhD,0-15,Manager,1.0
443,443,Masters,0-15,Senior,0.7
443,443,PhD,0-15,Senior,0.3
444,444,Masters,0-15,Manager,0.844155844155844
444,444,Masters,15-30+,Manager,0.155844155844156
445,445,Masters,0-15,Senior,1.0
446,446,Masters,15-30+,Senior,1.0
447,447,Masters,15-30+,Senior,1.0
448,448,Masters,15-30+,Senior,1.0
449,449,Masters,15-30+,Senior,1.0
450,450,Masters,15-30+,Junior,1.0
451,451,Masters,15-30+,Manager,1.0
452,452,Masters,15-30+,Senior,0.7
452,452,PhD,15-30+,Senior,0.3
453,453,Masters,0-15,Senior,1.0
454,454,Masters,15-30+,Senior,1.0
455,455,Masters,0-15,Junior,1.0
456,456,Masters,0-15,Junior,0.590909090909091
456,456,Masters,15-30+,Junior,0.109090909090909
456,456,PhD,0-15,Junior,0.253246753246753
456,456,PhD,15-30+,Junior,0.0467532467532468
457,457,Masters,0-15,Senior,0.7
457,457,PhD,0-15,Senior,0.3
458,458,Masters,0-15,Senior,1.0
459,459,Masters,15-30+,Senior,1.0
460,460,Masters,0-15,Junior,0.590909090909091
460,460,Masters,15-30+,Junior,0.109090909090909
460,460,PhD,0-15,Junior,0.253246753246753
460,460,PhD,15-30+,Junior,0.0467532467532468
461,461,Masters,15-30+,Junior,0.7
461,461,PhD,15-30+,Junior,0.3
462,462,Masters,0-15,Senior,0.844155844155844
462,462,Masters,15-30+,Senior,0.155844155844156
463,463,Masters,0-15,Manager,0.7
463,463,PhD,0-15,Manager,0.3
464,464,Masters,0-15,Senior,0.590909090909091
464,464,Masters,15-30+,Senior,0.109090909090909
464,464,PhD,0-15,Senior,0.253246753246753
464,464,PhD,15-30+,Senior,0.0467532467532468
465,465,Masters,0-15,Junior,0.590909090909091
465,465,Masters,15-30+,Junior,0.109090909090909
465,465,PhD,0-15,Junior,0.253246753246753
465,465,PhD,15-30+,Junior,0.0467532467532468
466,466,Masters,0-15,Junior,0.7
466,466,PhD,0-15,Junior,0.3
467,467,Masters,15-30+,Manager,0.7
467,467,PhD,15-30+,Manager,0.3
468,468,PhD,0-15,Senior,1.0
469,469,Masters,0-15,Junior,0.590909090909091
469,469,Masters,15-30+,Junior,0.109090909090909
469,469,PhD,0-15,Junior,0.253246753246753
469,469,PhD,15-30+,Junior,0.0467532467532468
470,470,Masters,15-30+,Senior,1.0
471,471,PhD,0-15,Senior,1.0
472,472,Masters,0-15,Junior,0.7
472,472,PhD,0-15,Junior,0.3
473,473,Masters,15-30+,Senior,0.7
473,473,PhD,15-30+,Senior,0.3
474,474,Masters,15-30+,Junior,0.7
474,474,PhD,15-30+,Junior,0.3
475,475,Masters,15-30+,Manager,0.7
475,475,PhD,15-30+,Manager,0.3
476,476,Masters,0-15,Junior,0.590909090909091
476,476,Masters,15-30+,Junior,0.109090909090909
476,476,PhD,0-15,Junior,0.253246753246753
476,476,PhD,15-30+,Junior,0.0467532467532468
477,477,Masters,0-15,Junior,0.7
477,477,PhD,0-15,Junior,0.3
478,478,Masters,15-30+,Manager,0.7
478,478,PhD,15-30+,Manager,0.3
479,479,Masters,0-15,Manager,0.844155844155844
479,479,Masters,15-30+,Manager,0.155844155844156
480,480,PhD,0-15,Senior,1.0
481,481,Masters,0-15,Senior,1.0
482,482,Masters,0-15,Senior,0.7
482,482,PhD,0-15,Senior,0.3
483,483,Masters,15-30+,Senior,1.0
484,484,Masters,0-15,Senior,1.0
485,485,PhD,0-15,Manager,0.844155844155844
485,485,PhD,15-30+,Manager,0.155844155844156
486,486,Masters,0-15,Senior,0.844155844155844
486,486,Masters,15-30+,Senior,0.155844155844156
487,487,Masters,0-15,Senior,0.7
487,487,PhD,0-15,Senior,0.3
488,488,Masters,0-15,Senior,0.7
488,488,PhD,0-15,Senior,0.3
489,489,Masters,15-30+,Manager,0.7
489,489,PhD,15-30+,Manager,0.3
490,490,Masters,0-15,Junior,0.844155844155844
490,490,Masters,15-30+,Junior,0.155844155844156
491,491,Masters,0-15,Senior,0.844155844155844
491,491,Masters,15-30+,Senior,0.155844155844156
492,492,Masters,0-15,Senior,0.844155844155844
492,492,Masters,15-30+,Senior,0.155844155844156
493,493,Masters,15-30+,Senior,0.7
493,493,PhD,15-30+,Senior,0.3
494,494,PhD,0-15,Manager,0.844155844155844
494,494,PhD,15-30+,Manager,0.155844155844156
495,495,Masters,15-30+,Manager,0.7
495,495,PhD,15-30+,Manager,0.3
496,496,Masters,15-30+,Senior,1.0
497,497,Masters,15-30+,Senior,1.0
498,498,PhD,0-15,Senior,1.0
499,499,Masters,0-15,Junior,1.0
500,500,Masters,0-15,Junior,0.7
500,500,PhD,0-15,Junior,0.3
501,501,Masters,0-15,Manager,1.0
502,502,PhD,15-30+,Senior,1.0
503,503,Masters,0-15,Junior,1.0
504,504,Masters,0-15,Senior,0.844155844155844
504,504,Masters,15-30+,Senior,0.155844155844156
505,505,PhD,15-30+,Manager,1.0
506,506,Masters,0-15,Junior,1.0
507,507,PhD,0-15,Manager,0.844155844155844
507,507,PhD,15-30+,Manager,0.155844155844156
508,508,Masters,0-15,Manager,0.590909090909091
508,508,Masters,15-30+,Manager,0.109090909090909
508,508,PhD,0-15,Manager,0.253246753246753
508,508,PhD,15-30+,Manager,0.0467532467532468
509,509,Masters,0-15,Senior,0.844155844155844
509,509,Masters,15-30+,Senior,0.155844155844156
510,510,Masters,0-15,Senior,0.844155844155844
510,510,Masters,15-30+,Senior,0.155844155844156
511,511,Masters,0-15,Junior,0.844155844155844
511,511,Masters,15-30+,Junior,0.155844155844156
512,512,PhD,0-15,Senior,1.0
513,513,Masters,0-15,Senior,1.0
514,514,PhD,15-30+,Senior,1.0
515,515,Masters,0-15,Senior,0.7
515,515,PhD,0-15,Senior,0.3
516,516,Masters,0-15,Senior,1.0
517,517,Masters,0-15,Junior,1.0
518,518,Masters,0-15,Senior,0.844155844155844
518,518,Masters,15-30+,Senior,0.155844155844156
519,519,Masters,0-15,Junior,0.590909090909091
519,519,Masters,15-30+,Junior,0.109090909090909
519,519,PhD,0-15,Junior,0.253246753246753
519,519,PhD,15-30+,Junior,0.0467532467532468
520,520,Masters,15-30+,Senior,0.7
520,520,PhD,15-30+,Senior,0.3
521,521,Masters,0-15,Junior,1.0
522,522,Masters,0-15,Senior,1.0
523,523,Masters,0-15,Senior,0.590909090909091
523,523,Masters,15-30+,Senior,0.109090909090909
523,523,PhD,0-15,Senior,0.253246753246753
523,523,PhD,15-30+,Senior,0.0467532467532468
524,524,Masters,0-15,Junior,0.844155844155844
524,524,Masters,15-30+,Junior,0.155844155844156
525,525,Masters,0-15,Junior,1.0
526,526,Masters,15-30+,Senior,1.0
527,527,Masters,15-30+,Senior,0.7
527,527,PhD,15-30+,Senior,0.3
528,528,Masters,0-15,Senior,1.0
529,529,Masters,15-30+,Senior,0.7
529,529,PhD,15-30+,Senior,0.3
530,530,Masters,0-15,Senior,1.0
531,531,Masters,0-15,Junior,0.590909090909091
531,531,Masters,15-30+,Junior,0.109090909090909
531,531,PhD,0-15,Junior,0.253246753246753
531,531,PhD,15-30+,Junior,0.0467532467532468
532,532,Masters,15-30+,Senior,0.7
532,532,PhD,15-30+,Senior,0.3
533,533,PhD,0-15,Manager,0.844155844155844
533,533,PhD,15-30+,Manager,0.155844155844156
534,534,Masters,0-15,Senior,0.844155844155844
534,534,Masters,15-30+,Senior,0.155844155844156
535,535,PhD,0-15,Senior,0.844155844155844
535,535,PhD,15-30+,Senior,0.155844155844156
536,536,Masters,15-30+,Senior,0.7
536,536,PhD,15-30+,Senior,0.3
537,537,Masters,0-15,Senior,0.590909090909091
537,537,Masters,15-30+,Senior,0.109090909090909
537,537,PhD,0-15,Senior,0.253246753246753
537,537,PhD,15-30+,Senior,0.0467532467532468
538,538,Masters,15-30+,Senior,1.0
539,539,Masters,15-30+,Manager,1.0
540,540,Masters,0-15,Senior,0.844155844155844
540,540,Masters,15-30+,Senior,0.155844155844156
541,541,Masters,0-15,Manager,0.7
541,541,PhD,0-15,Manager,0.3
542,542,Masters,0-15,Senior,0.844155844155844
542,542,Masters,15-30+,Senior,0.155844155844156
543,543,Masters,0-15,Junior,0.590909090909091
543,543,Masters,15-30+,Junior,0.109090909090909
543,543,PhD,0-15,Junior,0.253246753246753
543,543,PhD,15-30+,Junior,0.0467532467532468
544,544,Masters,15-30+,Manager,1.0
545,545,Masters,0-15,Senior,0.844155844155844
545,545,Masters,15-30+,Senior,0.155844155844156
546,546,Masters,0-15,Junior,0.590909090909091
546,546,Masters,15-30+,Junior,0.109090909090909
546,546,PhD,0-15,Junior,0.253246753246753
546,546,PhD,15-30+,Junior,0.0467532467532468
547,547,Masters,15-30+,Manager,1.0
548,548,Masters,15-30+,Manager,1.0
549,549,Masters,0-15,Junior,1.0
550,550,Masters,0-15,Manager,1.0
551,551,Masters,0-15,Junior,1.0
552,552,Masters,0-15,Senior,1.0
553,553,Masters,0-15,Senior,0.7
553,553,PhD,0-15,Senior,0.3
554,554,Masters,0-15,Senior,1.0
555,555,Masters,0-15,Manager,1.0
556,556,Masters,0-15,Junior,0.844155844155844
556,556,Masters,15-30+,Junior,0.155844155844156
557,557,Masters,0-15,Senior,1.0
558,558,PhD,15-30+,Senior,1.0
559,559,Masters,15-30+,Senior,0.7
559,559,PhD,15-30+,Senior,0.3
560,560,Masters,0-15,Senior,0.590909090909091
560,560,Masters,15-30+,Senior,0.109090909090909
560,560,PhD,0-15,Senior,0.253246753246753
560,560,PhD,15-30+,Senior,0.0467532467532468
561,561,Masters,0-15,Senior,0.590909090909091
561,561,Masters,15-30+,Senior,0.109090909090909
561,561,PhD,0-15,Senior,0.253246753246753
561,561,PhD,15-30+,Senior,0.0467532467532468
562,562,Masters,0-15,Junior,1.0
563,563,Masters,0-15,Junior,0.7
563,563,PhD,0-15,Junior,0.3
564,564,Masters,15-30+,Manager,0.7
564,564,PhD,15-30+,Manager,0.3
565,565,Masters,15-30+,Senior,1.0
566,566,Masters,0-15,Junior,0.7
566,566,PhD,0-15,Junior,0.3
567,567,Masters,0-15,Junior,0.844155844155844
567,567,Masters,15-30+,Junior,0.155844155844156
568,568,Masters,0-15,Junior,0.844155844155844
568,568,Masters,15-30+,Junior,0.155844155844156
569,569,Masters,0-15,Senior,0.844155844155844
569,569,Masters,15-30+,Senior,0.155844155844156
570,570,Masters,15-30+,Senior,1.0
571,571,Masters,15-30+,Senior,0.7
571,571,PhD,15-30+,Senior,0.3
572,572,Masters,15-30+,Senior,0.7
572,572,PhD,15-30+,Senior,0.3
573,573,Masters,15-30+,Senior,0.7
573,573,PhD,15-30+,Senior,0.3
574,574,Masters,0-15,Junior,1.0
575,575,PhD,15-30+,Senior,1.0
576,576,Masters,15-30+,Manager,1.0
577,577,Masters,15-30+,Senior,1.0
578,578,Masters,0-15,Senior,1.0
579,579,Masters,15-30+,Senior,0.7
579,579,PhD,15-30+,Senior,0.3
580,580,Masters,15-30+,Junior,0.7
580,580,PhD,15-30+,Junior,0.3
581,581,Masters,0-15,Senior,0.7
581,581,PhD,0-15,Senior,0.3
582,582,PhD,0-15,Junior,1.0
583,583,Masters,15-30+,Senior,1.0
584,584,Masters,0-15,Senior,0.844155844155844
584,584,Masters,15-30+,Senior,0.155844155844156
585,585,PhD,0-15,Senior,1.0
586,586,Masters,0-15,Senior,1.0
587,587,Masters,0-15,Senior,1.0
588,588,PhD,0-15,Senior,0.844155844155844
588,588,PhD,15-30+,Senior,0.155844155844156
589,589,Masters,0-15,Manager,0.7
589,589,PhD,0-15,Manager,0.3
590,590,Masters,0-15,Senior,0.7
590,590,PhD,0-15,Senior,0.3
591,591,PhD,0-15,Senior,0.844155844155844
591,591,PhD,15-30+,Senior,0.155844155844156
592,592,Masters,15-30+,Senior,1.0
593,593,Masters,0-15,Junior,0.590909090909091
593,593,Masters,15-30+,Junior,0.109090909090909
593,593,PhD,0-15,Junior,0.253246753246753
593,593,PhD,15-30+,Junior,0.0467532467532468
594,594,Masters,0-15,Senior,0.844155844155844
594,594,Masters,15-30+,Senior,0.155844155844156
595,595,Masters,0-15,Manager,1.0
596,596,Masters,0-15,Senior,1.0
597,597,Masters,0-15,Junior,0.7
597,597,PhD,0-15,Junior,0.3
598,598,Masters,0-15,Senior,0.590909090909091
598,598,Masters,15-30+,Senior,0.109090909090909
598,598,PhD,0-15,Senior,0.253246753246753
598,598,PhD,15-30+,Senior,0.0467532467532468
599,599,PhD,15-30+,Senior,1.0
600,600,Masters,15-30+,Senior,1.0
601,601,Masters,0-15,Senior,1.0
602,602,Masters,15-30+,Manager,1.0
603,603,Masters,0-15,Junior,0.7
603,603,PhD,0-15,Junior,0.3
604,604,Masters,0-15,Junior,1.0
605,605,Masters,15-30+,Senior,1.0
606,606,Masters,0-15,Senior,0.7
606,606,PhD,0-15,Senior,0.3
607,607,Masters,15-30+,Manager,1.0
608,608,Masters,15-30+,Junior,0.7
608,608,PhD,15-30+,Junior,0.3
609,609,Masters,0-15,Senior,0.844155844155844
609,609,Masters,15-30+,Senior,0.155844155844156
610,610,Masters,0-15,Manager,0.7
610,610,PhD,0-15,Manager,0.3
611,611,Masters,0-15,Manager,1.0
612,612,Masters,15-30+,Senior,1.0
613,613,PhD,0-15,Senior,1.0
614,614,Masters,15-30+,Junior,1.0
615,615,Masters,0-15,Senior,0.844155844155844
615,615,Masters,15-30+,Senior,0.155844155844156
616,616,Masters,15-30+,Senior,0.7
616,616,PhD,15-30+,Senior,0.3
617,617,Masters,0-15,Senior,1.0
618,618,Masters,15-30+,Manager,0.7
618,618,PhD,15-30+,Manager,0.3
619,619,Masters,0-15,Senior,1.0
620,620,Masters,0-15,Senior,0.590909090909091
620,620,Masters,15-30+,Senior,0.109090909090909
620,620,PhD,0-15,Senior,0.253246753246753
620,620,PhD,15-30+,Senior,0.0467532467532468
621,621,Masters,0-15,Senior,1.0
622,622,Masters,0-15,Senior,0.844155844155844
622,622,Masters,15-30+,Senior,0.155844155844156
623,623,Masters,0-15,Manager,1.0
624,624,Masters,0-15,Senior,0.844155844155844
624,624,Masters,15-30+,Senior,0.155844155844156
625,625,Masters,0-15,Junior,1.0
626,626,Masters,0-15,Senior,0.7
626,626,PhD,0-15,Senior,0.3
627,627,Masters,15-30+,Manager,0.7
627,627,PhD,15-30+,Manager,0.3
628,628,Masters,0-15,Junior,0.590909090909091
628,628,Masters,15-30+,Junior,0.109090909090909
628,628,PhD,0-15,Junior,0.253246753246753
628,628,PhD,15-30+,Junior,0.0467532467532468
629,629,Masters,0-15,Senior,1.0
630,630,Masters,0-15,Junior,0.844155844155844
630,630,Masters,15-30+,Junior,0.155844155844156
631,631,Masters,0-15,Junior,1.0
632,632,Masters,0-15,Junior,0.7
632,632,PhD,0-15,Junior,0.3
633,633,Masters,0-15,Manager,0.844155844155844
633,633,Masters,15-30+,Manager,0.155844155844156
634,634,Masters,15-30+,Senior,1.0
635,635,Masters,15-30+,Senior,1.0
636,636,PhD,0-15,Manager,0.844155844155844
636,636,PhD,15-30+,Manager,0.155844155844156
637,637,Masters,0-15,Senior,1.0
638,638,PhD,15-30+,Senior,1.0
639,639,Masters,0-15,Senior,0.7
639,639,PhD,0-15,Senior,0.3
640,640,Masters,0-15,Manager,1.0
641,641,Masters,15-30+,Senior,0.7
641,641,PhD,15-30+,Senior,0.3
642,642,Masters,15-30+,Manager,1.0
643,643,Masters,0-15,Junior,0.7
643,643,PhD,0-15,Junior,0.3
644,644,Masters,15-30+,Senior,0.7
644,644,PhD,15-30+,Senior,0.3
645,645,Masters,0-15,Senior,0.7
645,645,PhD,0-15,Senior,0.3
646,646,Masters,15-30+,Senior,1.0
647,647,Masters,0-15,Senior,0.844155844155844
647,647,Masters,15-30+,Senior,0.155844155844156
648,648,Masters,0-15,Manager,0.844155844155844
648,648,Masters,15-30+,Manager,0.155844155844156
649,649,Masters,15-30+,Junior,0.7
649,649,PhD,15-30+,Junior,0.3
650,650,Masters,0-15,Senior,0.7
650,650,PhD,0-15,Senior,0.3
651,651,PhD,0-15,Senior,1.0
652,652,Masters,0-15,Senior,0.590909090909091
652,652,Masters,15-30+,Senior,0.109090909090909
652,652,PhD,0-15,Senior,0.253246753246753
652,652,PhD,15-30+,Senior,0.0467532467532468
653,653,PhD,15-30+,Senior,1.0
654,654,PhD,15-30+,Senior,1.0
655,655,Masters,0-15,Junior,0.7
655,655,PhD,0-15,Junior,0.3
656,656,Masters,0-15,Junior,1.0
657,657,PhD,0-15,Senior,0.844155844155844
657,657,PhD,15-30+,Senior,0.155844155844156
658,658,Masters,15-30+,Junior,0.7
658,658,PhD,15-30+,Junior,0.3
659,659,Masters,0-15,Senior,0.844155844155844
659,659,Masters,15-30+,Senior,0.155844155844156
660,660,Masters,15-30+,Manager,1.0
661,661,Masters,0-15,Manager,1.0
662,662,Masters,0-15,Junior,0.7
662,662,PhD,0-15,Junior,0.3
663,663,Masters,0-15,Senior,1.0
664,664,Masters,0-15,Manager,0.7
664,664,PhD,0-15,Manager,0.3
665,665,Masters,15-30+,Junior,1.0
666,666,Masters,15-30+,Senior,1.0
667,667,PhD,0-15,Manager,1.0
668,668,Masters,0-15,Senior,0.844155844155844
668,668,Masters,15-30+,Senior,0.155844155844156
669,669,Masters,15-30+,Senior,1.0
670,670,Masters,15-30+,Senior,0.7
670,670,PhD,15-30+,Senior,0.3
671,671,Masters,0-15,Senior,1.0
672,672,Masters,15-30+,Manager,0.7
672,672,PhD,15-30+,Manager,0.3
673,673,Masters,15-30+,Senior,0.7
673,673,PhD,15-30+,Senior,0.3
674,674,Masters,0-15,Senior,0.7
674,674,PhD,0-15,Senior,0.3
675,675,Masters,15-30+,Junior,0.7
675,675,PhD,15-30+,Junior,0.3
676,676,Masters,0-15,Junior,0.844155844155844
676,676,Masters,15-30+,Junior,0.155844155844156
677,677,Masters,15-30+,Senior,1.0
678,678,Masters,0-15,Senior,0.590909090909091
678,678,Masters,15-30+,Senior,0.109090909090909
678,678,PhD,0-15,Senior,0.253246753246753
678,678,PhD,15-30+,Senior,0.0467532467532468
679,679,Masters,0-15,Senior,0.7
679,679,PhD,0-15,Senior,0.3
680,680,Masters,15-30+,Senior,0.7
680,680,PhD,15-30+,Senior,0.3
681,681,PhD,0-15,Senior,1.0
682,682,Masters,0-15,Senior,0.844155844155844
682,682,Masters,15-30+,Senior,0.155844155844156
683,683,Masters,0-15,Senior,0.7
683,683,PhD,0-15,Senior,0.3
684,684,Masters,0-15,Junior,1.0
685,685,Masters,15-30+,Manager,0.7
685,685,PhD,15-30+,Manager,0.3
686,686,Masters,15-30+,Senior,1.0
687,687,PhD,0-15,Senior,1.0
688,688,Masters,15-30+,Senior,0.7
688,688,PhD,15-30+,Senior,0.3
689,689,Masters,0-15,Senior,0.7
689,689,PhD,0-15,Senior,0.3
690,690,Masters,15-30+,Manager,1.0
691,691,Masters,0-15,Senior,1.0
692,692,Masters,0-15,Manager,1.0
693,693,Masters,0-15,Junior,0.7
693,693,PhD,0-15,Junior,0.3
694,694,PhD,0-15,Senior,1.0
695,695,Masters,15-30+,Senior,0.7
695,695,PhD,15-30+,Senior,0.3
696,696,Masters,15-30+,Manager,1.0
697,697,Masters,0-15,Manager,0.7
697,697,PhD,0-15,Manager,0.3
698,698,Masters,0-15,Junior,0.590909090909091
698,698,Masters,15-30+,Junior,0.109090909090909
698,698,PhD,0-15,Junior,0.253246753246753
698,698,PhD,15-30+,Junior,0.0467532467532468
699,699,PhD,15-30+,Manager,1.0
700,700,Masters,0-15,Senior,0.7
700,700,PhD,0-15,Senior,0.3
701,701,Masters,0-15,Senior,0.844155844155844
701,701,Masters,15-30+,Senior,0.155844155844156
702,702,PhD,0-15,Senior,0.844155844155844
702,702,PhD,15-30+,Senior,0.155844155844156
703,703,Masters,0-15,Senior,0.7
703,703,PhD,0-15,Senior,0.3
